product_id,date,stock_received,damaged_stock
91670,29-04-2023,0,2
144124,29-04-2023,0,2
747801,29-04-2023,3,2
589812,29-04-2023,3,0
604184,29-04-2023,3,0
697683,29-04-2023,0,2
894539,29-04-2023,1,2
739534,29-04-2023,4,0
709916,29-04-2023,3,2
897083,29-04-2023,4,0
448752,29-04-2023,0,2
9436,29-04-2023,1,2
385113,29-04-2023,4,2
647462,29-04-2023,0,2
34200,29-04-2023,0,2
753354,29-04-2023,0,2
124290,29-04-2023,3,0
140489,29-04-2023,0,2
799688,29-04-2023,0,2
684939,29-04-2023,4,0
219598,29-04-2023,0,2
140154,29-04-2023,3,2
449106,29-04-2023,4,0
256051,29-04-2023,4,0
600767,29-04-2023,4,0
784827,29-04-2023,4,0
6405,29-04-2023,0,2
853932,29-04-2023,0,2
927651,29-04-2023,3,0
4452,29-04-2023,0,2
440875,29-04-2023,3,0
432617,29-04-2023,0,2
953175,29-04-2023,3,0
57405,29-04-2023,0,2
707935,29-04-2023,0,2
52729,29-04-2023,0,2
661577,29-04-2023,0,2
373536,29-04-2023,0,2
243235,29-04-2023,0,2
131748,29-04-2023,4,0
256783,29-04-2023,0,2
186168,29-04-2023,1,0
525531,29-04-2023,3,2
913428,29-04-2023,3,2
757274,29-04-2023,3,0
784673,29-04-2023,4,0
425341,29-04-2023,1,0
771228,29-04-2023,4,0
760828,29-04-2023,3,0
451812,29-04-2023,1,2
274207,29-04-2023,3,0
706112,29-04-2023,3,0
566052,29-04-2023,3,0
137909,29-04-2023,3,0
264803,29-04-2023,4,0
851978,29-04-2023,3,0
992178,29-04-2023,4,0
26060,29-04-2023,4,0
154179,29-04-2023,4,0
679284,29-04-2023,4,0
240179,29-04-2023,0,2
114414,29-04-2023,4,0
153019,30-04-2023,0,2
11422,30-04-2023,4,0
516376,30-04-2023,3,0
34186,30-04-2023,4,0
196719,30-04-2023,4,0
478531,30-04-2023,4,0
812607,30-04-2023,4,0
349294,30-04-2023,1,0
847349,30-04-2023,0,2
473929,30-04-2023,3,0
77308,30-04-2023,0,2
70969,30-04-2023,3,2
555121,30-04-2023,4,0
818522,30-04-2023,0,2
462526,30-04-2023,4,0
89084,30-04-2023,4,0
888807,30-04-2023,3,2
136533,30-04-2023,0,2
714999,30-04-2023,3,0
67197,30-04-2023,4,0
880510,30-04-2023,3,0
41853,30-04-2023,1,0
257719,30-04-2023,3,0
891833,30-04-2023,0,2
500633,30-04-2023,0,2
799952,30-04-2023,0,2
324809,30-04-2023,3,0
337168,30-04-2023,0,2
883013,30-04-2023,3,0
455083,30-04-2023,4,0
578097,30-04-2023,1,0
487065,30-04-2023,3,0
949818,30-04-2023,3,0
961614,30-04-2023,3,0
361361,30-04-2023,0,2
313754,30-04-2023,3,0
952168,30-04-2023,3,0
991434,30-04-2023,3,0
540618,30-04-2023,0,2
319388,30-04-2023,0,2
60619,30-04-2023,0,2
687218,30-04-2023,3,0
328457,30-04-2023,3,0
300159,30-04-2023,0,2
378287,30-04-2023,1,2
667163,30-04-2023,0,2
228286,30-04-2023,0,2
712003,30-04-2023,0,2
513199,30-04-2023,4,0
890232,30-04-2023,3,0
532965,30-04-2023,3,0
365132,30-04-2023,3,0
305754,30-04-2023,4,0
491314,30-04-2023,0,2
33955,30-04-2023,4,0
131937,30-04-2023,1,0
652118,30-04-2023,3,0
187399,30-04-2023,3,0
925482,30-04-2023,0,2
621677,30-04-2023,3,0
721521,30-04-2023,0,2
692985,30-04-2023,0,2
487931,30-04-2023,0,2
53833,30-04-2023,4,0
903336,30-04-2023,0,2
945635,30-04-2023,3,0
760684,30-04-2023,3,0
354409,30-04-2023,0,2
937542,30-04-2023,3,2
679865,30-04-2023,3,0
993331,30-04-2023,3,0
451933,30-04-2023,4,0
461804,30-04-2023,0,2
94225,30-04-2023,3,0
820541,30-04-2023,4,0
91670,30-04-2023,0,2
747801,30-04-2023,4,0
589812,30-04-2023,3,0
604184,30-04-2023,3,2
697683,30-04-2023,1,0
739448,30-04-2023,1,0
897083,30-04-2023,0,2
448752,30-04-2023,3,0
385113,30-04-2023,0,2
647462,30-04-2023,3,0
490939,30-04-2023,3,0
803607,30-04-2023,3,0
140489,30-04-2023,1,0
859361,30-04-2023,3,0
492958,30-04-2023,0,2
63769,30-04-2023,3,0
219598,30-04-2023,3,0
140154,30-04-2023,0,2
256051,30-04-2023,0,2
366066,30-04-2023,4,0
6405,30-04-2023,4,0
970529,30-04-2023,0,2
820973,30-04-2023,0,2
927651,30-04-2023,3,0
930284,30-04-2023,3,0
440875,30-04-2023,3,0
432617,30-04-2023,3,0
953175,30-04-2023,3,0
57405,30-04-2023,0,2
707935,30-04-2023,3,2
585299,30-04-2023,3,2
52729,30-04-2023,3,0
373536,30-04-2023,3,2
243235,30-04-2023,3,0
131748,30-04-2023,3,0
757274,30-04-2023,0,2
613942,30-04-2023,0,2
784673,30-04-2023,0,2
760828,30-04-2023,0,2
451812,30-04-2023,0,2
677169,30-04-2023,0,2
706112,30-04-2023,3,0
557908,30-04-2023,0,2
587645,30-04-2023,0,2
56589,30-04-2023,3,2
26060,30-04-2023,3,0
33797,30-04-2023,3,0
298985,30-04-2023,0,2
444361,30-04-2023,3,0
114414,30-04-2023,0,2
153019,1/5/2023,4,0
11422,1/5/2023,4,0
890623,1/5/2023,0,2
965755,1/5/2023,0,2
222892,1/5/2023,3,0
196719,1/5/2023,4,0
478531,1/5/2023,4,2
818990,1/5/2023,0,2
14145,1/5/2023,4,0
349294,1/5/2023,3,0
284460,1/5/2023,4,0
473929,1/5/2023,0,2
77308,1/5/2023,4,0
70969,1/5/2023,0,2
462526,1/5/2023,4,0
146840,1/5/2023,3,0
888807,1/5/2023,3,2
714999,1/5/2023,0,2
382511,1/5/2023,0,2
15314,1/5/2023,4,0
41853,1/5/2023,4,2
741341,1/5/2023,4,0
500739,1/5/2023,4,0
500633,1/5/2023,1,2
798639,1/5/2023,1,0
329351,1/5/2023,4,0
324809,1/5/2023,3,2
455083,1/5/2023,0,2
183929,1/5/2023,1,0
592784,1/5/2023,0,2
487065,1/5/2023,4,0
949818,1/5/2023,0,2
690565,1/5/2023,3,0
291238,1/5/2023,0,2
378230,1/5/2023,0,2
762527,1/5/2023,0,2
914071,1/5/2023,4,0
567671,1/5/2023,4,0
991434,1/5/2023,1,0
319388,1/5/2023,3,2
107548,1/5/2023,1,0
328457,1/5/2023,1,2
681063,1/5/2023,4,2
378287,1/5/2023,0,2
118820,1/5/2023,0,2
667163,1/5/2023,4,0
228286,1/5/2023,1,0
561860,1/5/2023,3,0
712307,1/5/2023,3,0
513199,1/5/2023,4,0
378676,1/5/2023,3,0
969851,1/5/2023,3,2
305754,1/5/2023,0,2
33955,1/5/2023,3,0
470449,1/5/2023,3,0
623234,1/5/2023,0,2
606256,1/5/2023,0,2
925482,1/5/2023,0,2
272170,1/5/2023,0,2
692985,1/5/2023,0,2
487931,1/5/2023,3,2
53833,1/5/2023,3,0
876139,1/5/2023,3,0
903336,1/5/2023,3,2
120532,1/5/2023,3,0
945635,1/5/2023,0,2
354409,1/5/2023,3,0
490602,1/5/2023,4,0
131136,1/5/2023,4,2
287070,1/5/2023,4,0
679865,1/5/2023,0,2
317242,1/5/2023,1,0
807452,1/5/2023,4,0
94225,1/5/2023,4,0
704868,1/5/2023,3,0
435929,1/5/2023,4,0
455755,1/5/2023,0,2
677542,1/5/2023,3,0
604184,1/5/2023,3,0
697683,1/5/2023,1,0
894539,1/5/2023,3,0
968887,1/5/2023,0,2
700048,1/5/2023,4,2
897083,1/5/2023,4,2
448752,1/5/2023,0,2
365133,1/5/2023,0,2
133542,1/5/2023,0,2
863930,1/5/2023,0,2
9436,1/5/2023,4,0
753354,1/5/2023,0,2
490939,1/5/2023,0,2
672059,1/5/2023,4,0
859361,1/5/2023,0,2
684939,1/5/2023,0,2
219598,1/5/2023,4,0
449106,1/5/2023,4,0
615545,1/5/2023,0,2
366066,1/5/2023,0,2
600767,1/5/2023,1,0
853932,1/5/2023,4,0
367391,1/5/2023,3,0
433521,1/5/2023,0,2
927651,1/5/2023,3,2
930284,1/5/2023,3,0
432617,1/5/2023,3,0
57405,1/5/2023,3,0
585299,1/5/2023,3,0
52729,1/5/2023,0,2
951463,1/5/2023,0,2
564692,1/5/2023,0,2
131748,1/5/2023,3,0
537274,1/5/2023,3,0
525531,1/5/2023,0,2
913428,1/5/2023,3,0
757274,1/5/2023,3,0
726958,1/5/2023,0,2
642612,1/5/2023,0,2
613942,1/5/2023,0,2
784673,1/5/2023,0,2
760828,1/5/2023,4,0
723678,1/5/2023,3,0
274207,1/5/2023,0,2
137909,1/5/2023,3,0
799459,1/5/2023,3,0
26060,1/5/2023,3,0
33797,1/5/2023,0,2
237083,1/5/2023,1,0
154179,1/5/2023,3,0
298985,1/5/2023,3,2
153019,2/5/2023,0,2
848226,2/5/2023,0,2
222892,2/5/2023,0,2
516376,2/5/2023,1,0
478531,2/5/2023,3,2
818990,2/5/2023,0,2
14145,2/5/2023,0,2
349294,2/5/2023,0,2
473929,2/5/2023,4,0
77308,2/5/2023,0,2
952124,2/5/2023,0,2
555121,2/5/2023,0,2
818522,2/5/2023,3,0
462526,2/5/2023,0,2
376447,2/5/2023,4,0
217710,2/5/2023,4,0
146840,2/5/2023,3,0
89084,2/5/2023,0,2
888807,2/5/2023,4,0
714999,2/5/2023,3,0
382511,2/5/2023,0,2
15314,2/5/2023,3,2
67197,2/5/2023,4,0
880510,2/5/2023,0,2
41853,2/5/2023,4,0
257719,2/5/2023,0,2
891833,2/5/2023,3,0
798639,2/5/2023,0,2
833557,2/5/2023,4,0
883013,2/5/2023,0,2
183929,2/5/2023,4,0
578097,2/5/2023,4,2
487065,2/5/2023,0,2
949818,2/5/2023,3,2
313754,2/5/2023,3,0
762527,2/5/2023,3,0
491521,2/5/2023,0,2
832348,2/5/2023,0,2
319388,2/5/2023,0,2
107548,2/5/2023,0,2
681063,2/5/2023,0,2
679321,2/5/2023,4,0
300159,2/5/2023,3,2
667163,2/5/2023,1,0
712003,2/5/2023,0,2
712307,2/5/2023,4,0
513199,2/5/2023,0,2
365132,2/5/2023,3,2
689769,2/5/2023,3,2
969851,2/5/2023,0,2
305754,2/5/2023,0,2
33955,2/5/2023,4,0
470449,2/5/2023,0,2
954722,2/5/2023,0,2
623234,2/5/2023,0,2
131937,2/5/2023,0,2
652118,2/5/2023,1,2
187399,2/5/2023,4,0
925482,2/5/2023,1,0
487931,2/5/2023,4,0
901144,2/5/2023,4,0
903336,2/5/2023,4,2
945635,2/5/2023,3,2
760684,2/5/2023,3,0
937542,2/5/2023,4,0
490602,2/5/2023,3,0
287070,2/5/2023,4,2
679865,2/5/2023,4,2
317242,2/5/2023,4,0
327290,2/5/2023,4,0
461804,2/5/2023,4,2
36412,2/5/2023,3,0
94225,2/5/2023,0,2
435929,2/5/2023,0,2
552496,2/5/2023,1,2
455755,2/5/2023,0,2
91670,2/5/2023,0,2
144124,2/5/2023,1,0
747801,2/5/2023,3,0
677542,2/5/2023,1,0
604184,2/5/2023,1,2
697683,2/5/2023,3,0
968887,2/5/2023,0,2
700048,2/5/2023,4,2
448752,2/5/2023,3,0
365133,2/5/2023,0,2
133542,2/5/2023,1,2
767398,2/5/2023,4,0
9436,2/5/2023,4,0
385113,2/5/2023,0,2
647462,2/5/2023,3,2
34200,2/5/2023,3,2
490939,2/5/2023,0,2
803607,2/5/2023,4,0
124290,2/5/2023,4,2
799688,2/5/2023,0,2
492958,2/5/2023,0,2
63769,2/5/2023,3,0
219598,2/5/2023,3,0
256051,2/5/2023,3,0
600767,2/5/2023,0,2
6405,2/5/2023,4,2
853932,2/5/2023,3,0
820973,2/5/2023,3,0
367391,2/5/2023,0,2
433521,2/5/2023,0,2
927651,2/5/2023,3,0
4452,2/5/2023,3,0
432617,2/5/2023,3,0
57405,2/5/2023,0,2
707935,2/5/2023,0,2
942001,2/5/2023,0,2
585299,2/5/2023,0,2
661577,2/5/2023,0,2
951463,2/5/2023,0,2
131748,2/5/2023,3,0
186168,2/5/2023,4,2
913428,2/5/2023,3,0
726958,2/5/2023,0,2
642612,2/5/2023,3,2
784673,2/5/2023,0,2
723678,2/5/2023,0,2
677169,2/5/2023,0,2
587645,2/5/2023,4,0
837480,2/5/2023,4,0
799459,2/5/2023,3,0
264803,2/5/2023,0,2
851978,2/5/2023,0,2
26060,2/5/2023,3,0
444361,2/5/2023,0,2
679284,2/5/2023,3,2
673058,2/5/2023,0,2
114414,2/5/2023,3,0
669378,3/5/2023,4,0
890623,3/5/2023,4,0
39154,3/5/2023,3,0
196719,3/5/2023,3,0
14145,3/5/2023,1,2
349294,3/5/2023,4,0
847349,3/5/2023,0,2
284460,3/5/2023,0,2
473929,3/5/2023,0,2
77308,3/5/2023,3,0
552883,3/5/2023,3,0
397973,3/5/2023,4,2
555121,3/5/2023,3,0
818522,3/5/2023,4,2
217710,3/5/2023,3,0
136533,3/5/2023,3,0
714999,3/5/2023,0,2
382511,3/5/2023,3,0
67197,3/5/2023,4,0
257719,3/5/2023,4,0
500739,3/5/2023,0,2
324809,3/5/2023,4,2
883013,3/5/2023,3,0
592784,3/5/2023,0,2
578097,3/5/2023,1,0
734789,3/5/2023,0,2
949818,3/5/2023,3,0
961614,3/5/2023,0,2
654623,3/5/2023,3,2
313754,3/5/2023,0,2
563740,3/5/2023,4,0
658389,3/5/2023,0,2
587420,3/5/2023,0,2
832348,3/5/2023,3,0
481843,3/5/2023,4,0
540618,3/5/2023,3,0
962591,3/5/2023,3,0
107548,3/5/2023,3,0
328457,3/5/2023,0,2
194682,3/5/2023,3,0
681063,3/5/2023,1,0
300159,3/5/2023,0,2
667163,3/5/2023,0,2
561860,3/5/2023,3,2
712307,3/5/2023,4,0
513199,3/5/2023,3,0
378676,3/5/2023,4,0
532965,3/5/2023,4,0
606256,3/5/2023,0,2
652118,3/5/2023,4,0
187399,3/5/2023,3,0
621677,3/5/2023,3,0
306177,3/5/2023,3,2
272170,3/5/2023,0,2
721521,3/5/2023,3,0
901144,3/5/2023,4,0
764014,3/5/2023,4,2
876139,3/5/2023,4,0
903336,3/5/2023,1,0
760684,3/5/2023,0,2
937542,3/5/2023,4,0
490602,3/5/2023,0,2
287070,3/5/2023,0,2
679865,3/5/2023,1,0
644847,3/5/2023,4,2
993331,3/5/2023,0,2
461804,3/5/2023,1,0
94225,3/5/2023,0,2
18035,3/5/2023,3,0
435929,3/5/2023,3,0
820541,3/5/2023,0,2
455755,3/5/2023,4,2
336847,3/5/2023,0,2
144124,3/5/2023,4,2
589812,3/5/2023,3,0
677542,3/5/2023,1,0
604184,3/5/2023,3,0
697683,3/5/2023,1,0
894539,3/5/2023,4,0
700048,3/5/2023,0,2
897083,3/5/2023,4,0
473647,3/5/2023,3,0
385113,3/5/2023,3,2
34200,3/5/2023,4,2
490939,3/5/2023,0,2
140489,3/5/2023,4,0
219598,3/5/2023,0,2
449106,3/5/2023,3,0
600767,3/5/2023,1,0
6405,3/5/2023,3,0
970529,3/5/2023,4,0
820973,3/5/2023,4,2
927651,3/5/2023,3,2
930284,3/5/2023,0,2
432617,3/5/2023,3,0
953175,3/5/2023,3,0
707935,3/5/2023,3,0
942001,3/5/2023,0,2
585299,3/5/2023,0,2
120385,3/5/2023,3,0
951463,3/5/2023,0,2
373536,3/5/2023,3,2
186168,3/5/2023,0,2
537274,3/5/2023,3,2
525531,3/5/2023,3,0
913428,3/5/2023,4,2
613942,3/5/2023,0,2
784673,3/5/2023,4,0
771228,3/5/2023,0,2
760828,3/5/2023,0,2
451812,3/5/2023,0,2
557908,3/5/2023,3,0
587645,3/5/2023,3,0
566052,3/5/2023,4,0
137909,3/5/2023,3,0
799459,3/5/2023,0,2
264803,3/5/2023,3,2
992178,3/5/2023,0,2
26060,3/5/2023,3,0
33797,3/5/2023,0,2
123983,3/5/2023,4,0
298985,3/5/2023,3,0
444361,3/5/2023,4,0
679284,3/5/2023,0,2
673058,3/5/2023,3,0
114414,3/5/2023,3,0
848226,4/5/2023,0,2
890623,4/5/2023,0,2
39154,4/5/2023,0,2
478531,4/5/2023,0,2
812607,4/5/2023,0,2
818990,4/5/2023,1,0
14145,4/5/2023,4,0
871592,4/5/2023,0,2
473929,4/5/2023,3,2
654297,4/5/2023,3,2
70969,4/5/2023,3,0
552883,4/5/2023,4,0
952124,4/5/2023,3,2
397973,4/5/2023,0,2
376447,4/5/2023,0,2
89084,4/5/2023,4,0
888807,4/5/2023,0,2
382511,4/5/2023,1,2
15314,4/5/2023,3,0
67197,4/5/2023,0,2
257719,4/5/2023,3,0
891833,4/5/2023,0,2
741341,4/5/2023,0,2
500739,4/5/2023,4,2
329351,4/5/2023,0,2
659290,4/5/2023,3,0
455083,4/5/2023,3,2
183929,4/5/2023,4,2
592784,4/5/2023,0,2
578097,4/5/2023,4,0
487065,4/5/2023,3,0
361361,4/5/2023,0,2
291238,4/5/2023,4,0
378230,4/5/2023,0,2
658389,4/5/2023,0,2
990993,4/5/2023,4,0
542300,4/5/2023,0,2
914071,4/5/2023,3,0
832348,4/5/2023,3,0
991434,4/5/2023,0,2
319388,4/5/2023,4,0
962591,4/5/2023,3,0
107548,4/5/2023,1,0
687218,4/5/2023,0,2
328457,4/5/2023,0,2
681063,4/5/2023,0,2
378287,4/5/2023,3,0
118820,4/5/2023,3,2
667163,4/5/2023,3,0
228286,4/5/2023,3,0
561860,4/5/2023,1,0
712003,4/5/2023,0,2
513199,4/5/2023,3,0
378676,4/5/2023,1,0
890232,4/5/2023,3,0
689769,4/5/2023,0,2
470449,4/5/2023,0,2
623234,4/5/2023,4,0
131937,4/5/2023,3,0
606256,4/5/2023,3,0
53833,4/5/2023,0,2
876139,4/5/2023,4,0
120532,4/5/2023,3,0
945635,4/5/2023,3,2
760684,4/5/2023,3,0
490602,4/5/2023,3,0
679865,4/5/2023,0,2
327290,4/5/2023,0,2
807452,4/5/2023,0,2
461804,4/5/2023,3,0
36412,4/5/2023,0,2
18035,4/5/2023,3,0
820541,4/5/2023,4,0
455755,4/5/2023,0,2
91670,4/5/2023,1,0
144124,4/5/2023,0,2
589812,4/5/2023,3,2
677542,4/5/2023,3,0
894539,4/5/2023,1,0
709916,4/5/2023,0,2
739448,4/5/2023,0,2
700048,4/5/2023,1,0
767398,4/5/2023,0,2
9436,4/5/2023,0,2
112390,4/5/2023,3,2
647462,4/5/2023,3,0
34200,4/5/2023,0,2
672059,4/5/2023,3,0
140489,4/5/2023,3,2
799688,4/5/2023,3,0
449106,4/5/2023,0,2
615545,4/5/2023,4,0
853932,4/5/2023,3,0
970529,4/5/2023,0,2
367391,4/5/2023,0,2
930284,4/5/2023,3,2
82484,4/5/2023,3,0
440875,4/5/2023,3,0
432617,4/5/2023,3,0
585299,4/5/2023,3,0
120385,4/5/2023,3,0
52729,4/5/2023,0,2
243235,4/5/2023,3,0
131748,4/5/2023,0,2
186168,4/5/2023,0,2
537274,4/5/2023,3,0
913428,4/5/2023,3,2
757274,4/5/2023,3,0
642612,4/5/2023,3,0
784673,4/5/2023,0,2
425341,4/5/2023,4,2
760828,4/5/2023,0,2
723678,4/5/2023,0,2
451812,4/5/2023,4,0
837480,4/5/2023,3,2
566052,4/5/2023,3,0
137909,4/5/2023,0,2
56589,4/5/2023,3,0
123983,4/5/2023,3,0
679284,4/5/2023,3,0
240179,4/5/2023,3,0
153019,5/5/2023,0,2
11422,5/5/2023,0,2
669378,5/5/2023,3,0
848226,5/5/2023,4,0
890623,5/5/2023,0,2
965755,5/5/2023,4,2
222892,5/5/2023,3,2
478531,5/5/2023,0,2
812607,5/5/2023,0,2
818990,5/5/2023,3,2
14145,5/5/2023,1,0
349294,5/5/2023,4,2
654297,5/5/2023,3,2
70969,5/5/2023,0,2
552883,5/5/2023,1,2
818522,5/5/2023,0,2
376447,5/5/2023,4,2
888807,5/5/2023,0,2
880510,5/5/2023,0,2
891833,5/5/2023,0,2
500633,5/5/2023,0,2
833557,5/5/2023,0,2
337168,5/5/2023,0,2
839170,5/5/2023,0,2
487065,5/5/2023,0,2
949818,5/5/2023,3,0
690565,5/5/2023,0,2
361361,5/5/2023,4,2
291238,5/5/2023,3,0
563740,5/5/2023,4,0
990993,5/5/2023,4,0
542300,5/5/2023,0,2
491521,5/5/2023,3,0
914071,5/5/2023,4,0
832348,5/5/2023,3,0
567671,5/5/2023,1,2
171602,5/5/2023,0,2
107548,5/5/2023,4,0
194682,5/5/2023,4,0
679321,5/5/2023,4,0
300159,5/5/2023,0,2
378287,5/5/2023,4,0
667163,5/5/2023,3,0
228286,5/5/2023,4,0
712307,5/5/2023,0,2
890232,5/5/2023,4,0
689769,5/5/2023,4,0
969851,5/5/2023,0,2
305754,5/5/2023,3,0
398340,5/5/2023,3,0
470449,5/5/2023,3,2
954722,5/5/2023,3,0
623234,5/5/2023,3,0
606256,5/5/2023,4,0
925482,5/5/2023,4,0
611575,5/5/2023,1,0
272170,5/5/2023,3,0
487931,5/5/2023,4,0
53833,5/5/2023,3,0
876139,5/5/2023,3,0
903336,5/5/2023,3,0
120532,5/5/2023,3,0
945635,5/5/2023,3,0
760684,5/5/2023,0,2
131136,5/5/2023,1,0
679865,5/5/2023,4,0
317242,5/5/2023,3,0
993331,5/5/2023,0,2
451933,5/5/2023,0,2
461804,5/5/2023,0,2
704868,5/5/2023,1,0
18035,5/5/2023,3,0
820541,5/5/2023,0,2
336847,5/5/2023,0,2
747801,5/5/2023,3,2
589812,5/5/2023,0,2
677542,5/5/2023,0,2
604184,5/5/2023,1,0
739534,5/5/2023,3,0
968887,5/5/2023,3,0
448752,5/5/2023,0,2
767398,5/5/2023,1,2
863930,5/5/2023,1,0
473647,5/5/2023,0,2
112390,5/5/2023,0,2
647462,5/5/2023,3,0
753354,5/5/2023,3,2
490939,5/5/2023,0,2
672059,5/5/2023,0,2
124290,5/5/2023,0,2
140489,5/5/2023,0,2
859361,5/5/2023,0,2
492958,5/5/2023,3,2
140154,5/5/2023,0,2
449106,5/5/2023,3,0
6405,5/5/2023,3,0
853932,5/5/2023,3,0
970529,5/5/2023,0,2
927651,5/5/2023,3,0
930284,5/5/2023,0,2
4452,5/5/2023,0,2
953175,5/5/2023,0,2
57405,5/5/2023,0,2
707935,5/5/2023,0,2
942001,5/5/2023,0,2
661577,5/5/2023,4,0
373536,5/5/2023,4,0
256783,5/5/2023,3,0
186168,5/5/2023,0,2
537274,5/5/2023,3,0
525531,5/5/2023,3,0
913428,5/5/2023,3,0
726958,5/5/2023,4,0
760828,5/5/2023,0,2
723678,5/5/2023,0,2
274207,5/5/2023,4,0
557908,5/5/2023,3,0
837480,5/5/2023,4,0
56589,5/5/2023,4,0
237083,5/5/2023,0,2
154179,5/5/2023,0,2
298985,5/5/2023,3,0
240179,5/5/2023,4,0
114414,5/5/2023,3,2
11422,6/5/2023,4,0
196719,6/5/2023,4,0
478531,6/5/2023,1,2
812607,6/5/2023,4,2
871592,6/5/2023,3,2
952124,6/5/2023,3,0
818522,6/5/2023,0,2
462526,6/5/2023,0,2
376447,6/5/2023,0,2
217710,6/5/2023,4,0
89084,6/5/2023,3,0
888807,6/5/2023,0,2
136533,6/5/2023,0,2
714999,6/5/2023,0,2
382511,6/5/2023,1,0
257719,6/5/2023,3,2
741341,6/5/2023,0,2
500633,6/5/2023,4,2
329351,6/5/2023,4,0
324809,6/5/2023,3,0
337168,6/5/2023,0,2
455083,6/5/2023,4,2
183929,6/5/2023,4,0
487065,6/5/2023,3,0
734789,6/5/2023,3,2
361361,6/5/2023,0,2
654623,6/5/2023,0,2
313754,6/5/2023,0,2
563740,6/5/2023,1,0
658389,6/5/2023,0,2
952168,6/5/2023,4,0
542300,6/5/2023,0,2
602241,6/5/2023,3,0
491521,6/5/2023,1,0
914071,6/5/2023,0,2
567671,6/5/2023,0,2
540618,6/5/2023,0,2
319388,6/5/2023,3,0
171602,6/5/2023,0,2
107548,6/5/2023,0,2
687218,6/5/2023,4,2
328457,6/5/2023,3,0
681063,6/5/2023,1,0
679321,6/5/2023,3,0
667163,6/5/2023,4,0
712003,6/5/2023,0,2
378676,6/5/2023,3,0
890232,6/5/2023,0,2
532965,6/5/2023,1,0
689769,6/5/2023,0,2
398340,6/5/2023,0,2
491314,6/5/2023,0,2
131937,6/5/2023,4,0
606256,6/5/2023,0,2
652118,6/5/2023,4,0
611575,6/5/2023,3,0
621677,6/5/2023,4,0
306177,6/5/2023,0,2
721521,6/5/2023,4,0
692985,6/5/2023,0,2
764014,6/5/2023,3,0
53833,6/5/2023,0,2
120532,6/5/2023,1,2
945635,6/5/2023,0,2
937542,6/5/2023,4,2
490602,6/5/2023,1,0
287070,6/5/2023,1,0
679865,6/5/2023,4,2
317242,6/5/2023,0,2
644847,6/5/2023,1,2
807452,6/5/2023,1,2
451933,6/5/2023,1,2
461804,6/5/2023,3,0
435929,6/5/2023,0,2
820541,6/5/2023,1,0
455755,6/5/2023,3,0
91670,6/5/2023,0,2
336847,6/5/2023,0,2
144124,6/5/2023,0,2
747801,6/5/2023,0,2
589812,6/5/2023,3,0
604184,6/5/2023,1,2
697683,6/5/2023,3,0
739534,6/5/2023,0,2
709916,6/5/2023,0,2
448752,6/5/2023,4,2
365133,6/5/2023,3,0
133542,6/5/2023,4,0
473647,6/5/2023,4,0
672059,6/5/2023,1,0
140489,6/5/2023,0,2
492958,6/5/2023,4,0
63769,6/5/2023,0,2
219598,6/5/2023,3,0
615545,6/5/2023,3,0
600767,6/5/2023,4,0
784827,6/5/2023,0,2
6405,6/5/2023,3,0
51036,6/5/2023,3,0
367391,6/5/2023,3,2
930284,6/5/2023,3,0
82484,6/5/2023,0,2
440875,6/5/2023,3,0
953175,6/5/2023,3,0
57405,6/5/2023,3,2
942001,6/5/2023,3,0
585299,6/5/2023,3,0
120385,6/5/2023,4,0
52729,6/5/2023,0,2
951463,6/5/2023,0,2
564692,6/5/2023,0,2
256783,6/5/2023,3,0
186168,6/5/2023,0,2
537274,6/5/2023,3,0
913428,6/5/2023,3,0
757274,6/5/2023,0,2
726958,6/5/2023,0,2
642612,6/5/2023,3,2
613942,6/5/2023,4,0
760828,6/5/2023,4,0
723678,6/5/2023,3,0
837480,6/5/2023,3,0
799459,6/5/2023,3,0
992178,6/5/2023,3,2
26060,6/5/2023,3,0
237083,6/5/2023,3,0
154179,6/5/2023,0,2
679284,6/5/2023,4,2
240179,6/5/2023,3,2
114414,6/5/2023,0,2
153019,7/5/2023,3,0
11422,7/5/2023,4,0
669378,7/5/2023,3,0
890623,7/5/2023,3,0
516376,7/5/2023,0,2
196719,7/5/2023,0,2
818990,7/5/2023,0,2
14145,7/5/2023,0,2
871592,7/5/2023,0,2
284460,7/5/2023,3,0
70969,7/5/2023,3,0
552883,7/5/2023,3,2
952124,7/5/2023,0,2
376447,7/5/2023,3,0
146840,7/5/2023,4,0
714999,7/5/2023,3,0
880510,7/5/2023,3,2
891833,7/5/2023,0,2
741341,7/5/2023,1,0
500739,7/5/2023,3,0
500633,7/5/2023,3,0
799952,7/5/2023,4,0
324809,7/5/2023,0,2
659290,7/5/2023,0,2
455083,7/5/2023,4,2
183929,7/5/2023,3,0
578097,7/5/2023,0,2
734789,7/5/2023,4,0
361361,7/5/2023,4,0
654623,7/5/2023,0,2
313754,7/5/2023,0,2
378230,7/5/2023,0,2
658389,7/5/2023,0,2
952168,7/5/2023,4,0
587420,7/5/2023,4,2
491521,7/5/2023,0,2
914071,7/5/2023,4,0
567671,7/5/2023,0,2
481843,7/5/2023,3,0
540618,7/5/2023,1,0
171602,7/5/2023,0,2
60619,7/5/2023,1,0
962591,7/5/2023,0,2
107548,7/5/2023,4,0
328457,7/5/2023,4,0
679321,7/5/2023,3,0
667163,7/5/2023,0,2
228286,7/5/2023,4,0
